,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
5992,12.857645184136183,Low Fat,0.075361182,Household,155.6656,OUT027,Medium,Tier 3,Supermarket Type3,3243.7776
5993,12.857645184136183,Low Fat,0.081651443,Meat,152.5682,OUT019,Small,Tier 1,Grocery Store,152.4682
5994,9.695,Low Fat,0.190711254,Health and Hygiene,159.1604,OUT010,Not Applicable,Tier 3,Grocery Store,633.8416
5995,20.6,Low Fat,0.023585598,Fruits and Vegetables,94.7778,OUT017,Not Applicable,Tier 2,Supermarket Type1,1314.2892
5996,9.195,Low Fat,0.115064263,Frozen Foods,58.6246,OUT049,Medium,Tier 1,Supermarket Type1,868.869
5997,10.695,Low Fat,0.057909547,Fruits and Vegetables,60.4536,OUT045,Not Applicable,Tier 2,Supermarket Type1,183.7608
5998,15.75,Low Fat,0.054920146,Baking Goods,195.8452,OUT035,Small,Tier 2,Supermarket Type1,4893.63
5999,19.6,Low Fat,0.041291169,Household,86.9514,OUT046,Small,Tier 1,Supermarket Type1,1416.8224
6000,12.857645184136183,Low Fat,0.021273161,Breakfast,229.1326,OUT027,Medium,Tier 3,Supermarket Type3,7393.0432
6001,17.35,Regular,0.02758789,Canned,86.1856,OUT013,High,Tier 3,Supermarket Type1,703.0848
6002,9.3,Low Fat,0.11178154,Frozen Foods,182.3292,OUT010,Not Applicable,Tier 3,Grocery Store,182.4292
6003,6.71,Regular,0.02960641,Baking Goods,65.4142,OUT049,Medium,Tier 1,Supermarket Type1,1516.0266
6004,17.1,Low Fat,0.129140919,Fruits and Vegetables,109.4886,OUT017,Not Applicable,Tier 2,Supermarket Type1,1667.829
6005,5.175,Regular,0.029555773,Snack Foods,105.9622,OUT045,Not Applicable,Tier 2,Supermarket Type1,1693.7952
6006,12.65,Low Fat,0.063146492,Soft Drinks,159.6578,OUT018,Medium,Tier 3,Supermarket Type2,962.7468
6007,16.5,Regular,0.066352552,Breakfast,181.2292,OUT049,Medium,Tier 1,Supermarket Type1,4195.8716
6008,12.857645184136183,Low Fat,0.246678647,Breads,129.7994,OUT019,Small,Tier 1,Grocery Store,385.4982
6009,7.725,Low Fat,0.047977607,Canned,249.5092,OUT018,Medium,Tier 3,Supermarket Type2,2241.0828
6010,7.0,Low Fat,0.151712642,Canned,104.828,OUT045,Not Applicable,Tier 2,Supermarket Type1,1278.336
6011,12.1,Low Fat,0.030174246,Canned,76.667,OUT049,Medium,Tier 1,Supermarket Type1,1531.34
6012,7.6,Regular,0.238366442,Starchy Foods,171.8448,OUT010,Not Applicable,Tier 3,Grocery Store,852.224
6013,12.85,Low Fat,0.055603753,Fruits and Vegetables,195.6768,OUT010,Not Applicable,Tier 3,Grocery Store,394.1536
6014,17.75,Regular,0.029648306,Fruits and Vegetables,142.4838,OUT035,Small,Tier 2,Supermarket Type1,1264.3542
6015,12.857645184136183,Regular,0.105812357,Fruits and Vegetables,175.0396,OUT027,Medium,Tier 3,Supermarket Type3,4012.1108
6016,20.25,Low Fat,0.02593166,Household,182.5976,OUT013,High,Tier 3,Supermarket Type1,3078.6592
6017,12.857645184136183,Low Fat,0.019671473,Snack Foods,214.756,OUT019,Small,Tier 1,Grocery Store,213.056
6018,6.76,Regular,0.028982682,Fruits and Vegetables,79.596,OUT046,Small,Tier 1,Supermarket Type1,1438.128
6019,12.857645184136183,Regular,0.019153299,Snack Foods,57.6588,OUT019,Small,Tier 1,Grocery Store,400.8116
6020,14.15,Low Fat,0.184254826,Soft Drinks,82.4276,OUT018,Medium,Tier 3,Supermarket Type2,1218.414
6021,20.75,Low Fat,0.025169703,Health and Hygiene,150.4734,OUT049,Medium,Tier 1,Supermarket Type1,1187.7872
6022,7.84,Regular,0.153494979,Canned,48.935,OUT046,Small,Tier 1,Supermarket Type1,798.96
6023,19.6,Low Fat,0.034093203,Soft Drinks,56.6614,OUT017,Not Applicable,Tier 2,Supermarket Type1,1492.0578
6024,10.5,Low Fat,0.045655118,Household,169.8106,OUT010,Not Applicable,Tier 3,Grocery Store,171.1106
6025,5.655,Low Fat,0.142732848,Fruits and Vegetables,167.95,OUT010,Not Applicable,Tier 3,Grocery Store,166.45
6026,12.5,Regular,0.110163385,Fruits and Vegetables,83.6592,OUT049,Medium,Tier 1,Supermarket Type1,1320.9472
6027,10.195,Low Fat,0.041934387,Snack Foods,44.6428,OUT035,Small,Tier 2,Supermarket Type1,615.1992
6028,12.857645184136183,Low Fat,0.028868467,Household,146.3786,OUT027,Medium,Tier 3,Supermarket Type3,5056.751
6029,6.135,Regular,0.079312367,Baking Goods,151.7366,OUT035,Small,Tier 2,Supermarket Type1,3325.0052
6030,9.1,Low Fat,0.174085625,Baking Goods,124.6362,OUT035,Small,Tier 2,Supermarket Type1,2390.8878
6031,14.6,Low Fat,0.059732844,Others,241.2538,OUT018,Medium,Tier 3,Supermarket Type2,5287.7836
6032,20.7,Low Fat,0.039245805,Household,151.4366,OUT046,Small,Tier 1,Supermarket Type1,1511.366
6033,19.0,Regular,0.097510482,Frozen Foods,48.1718,OUT045,Not Applicable,Tier 2,Supermarket Type1,709.077
6034,9.195,Low Fat,0.114885647,Frozen Foods,59.6246,OUT046,Small,Tier 1,Supermarket Type1,1100.5674
6035,12.857645184136183,Low Fat,0.072295507,Household,89.7514,OUT019,Small,Tier 1,Grocery Store,88.5514
6036,6.425,Low Fat,0.010436256,Canned,115.5808,OUT035,Small,Tier 2,Supermarket Type1,3749.7856
6037,12.15,Low Fat,0.104257037,Starchy Foods,34.0532,OUT010,Not Applicable,Tier 3,Grocery Store,179.766
6038,17.0,Low Fat,0.126440335,Household,125.2362,OUT049,Medium,Tier 1,Supermarket Type1,1384.1982
6039,12.857645184136183,Regular,0.0,Starchy Foods,59.8904,OUT027,Medium,Tier 3,Supermarket Type3,1757.712
6040,12.857645184136183,Regular,0.120965853,Breakfast,55.8614,OUT019,Small,Tier 1,Grocery Store,110.5228
6041,12.857645184136183,Low Fat,0.0,Health and Hygiene,152.0708,OUT027,Medium,Tier 3,Supermarket Type3,2106.5912
6042,9.0,Regular,0.069031467,Breakfast,55.0614,OUT013,High,Tier 3,Supermarket Type1,442.0912
6043,6.215,Regular,0.049823839,Baking Goods,226.6062,OUT018,Medium,Tier 3,Supermarket Type2,677.1186
6044,7.475,Low Fat,0.126752975,Household,154.2656,OUT010,Not Applicable,Tier 3,Grocery Store,308.9312
6045,11.0,Low Fat,0.1062679,Breads,123.2046,OUT018,Medium,Tier 3,Supermarket Type2,3237.1196
6046,19.7,Low Fat,0.053305463,Fruits and Vegetables,58.193,OUT049,Medium,Tier 1,Supermarket Type1,848.895
6047,18.75,Low Fat,0.023820082,Dairy,97.6042,OUT013,High,Tier 3,Supermarket Type1,1488.063
6048,11.6,Low Fat,0.037549969,Health and Hygiene,101.2042,OUT013,High,Tier 3,Supermarket Type1,2281.6966
6049,13.0,Low Fat,0.03525175,Household,48.0034,OUT018,Medium,Tier 3,Supermarket Type2,923.4646
6050,7.285,Low Fat,0.031200065,Household,174.7054,OUT049,Medium,Tier 1,Supermarket Type1,6303.7944
6051,12.857645184136183,Regular,0.106538757,Fruits and Vegetables,145.4786,OUT027,Medium,Tier 3,Supermarket Type3,5779.144
6052,18.6,Low Fat,0.012673238,Household,121.5414,OUT049,Medium,Tier 1,Supermarket Type1,4020.7662
6053,6.615,Low Fat,0.093307668,Dairy,195.9426,OUT013,High,Tier 3,Supermarket Type1,2570.6538
6054,10.1,Low Fat,0.056191301,Household,115.7492,OUT045,Not Applicable,Tier 2,Supermarket Type1,579.246
6055,17.7,Low Fat,0.116542484,Snack Foods,182.6266,OUT046,Small,Tier 1,Supermarket Type1,3504.1054
6056,10.5,Low Fat,0.011285795,Household,235.8248,OUT035,Small,Tier 2,Supermarket Type1,4266.4464
6057,12.857645184136183,Regular,0.127308434,Soft Drinks,186.6924,OUT027,Medium,Tier 3,Supermarket Type3,7033.5112
6058,12.3,Low Fat,0.069742672,Soft Drinks,106.2938,OUT018,Medium,Tier 3,Supermarket Type2,1715.1008
6059,12.857645184136183,Low Fat,0.093010026,Baking Goods,143.0812,OUT027,Medium,Tier 3,Supermarket Type3,3704.5112
6060,18.85,Low Fat,0.03961061,Snack Foods,41.648,OUT013,High,Tier 3,Supermarket Type1,759.012
6061,7.485,Low Fat,0.069514712,Snack Foods,108.7228,OUT017,Not Applicable,Tier 2,Supermarket Type1,1326.2736
6062,14.3,Regular,0.083147702,Meat,210.1586,OUT010,Not Applicable,Tier 3,Grocery Store,422.1172
6063,10.6,Low Fat,0.011106465,Breads,42.7454,OUT049,Medium,Tier 1,Supermarket Type1,419.454
6064,12.857645184136183,Low Fat,0.02528566,Fruits and Vegetables,158.792,OUT027,Medium,Tier 3,Supermarket Type3,4474.176
6065,13.65,Regular,0.072851756,Frozen Foods,197.1426,OUT013,High,Tier 3,Supermarket Type1,3954.852
6066,12.857645184136183,Regular,0.011072421,Snack Foods,85.354,OUT027,Medium,Tier 3,Supermarket Type3,2077.296
6067,13.65,Regular,0.031494041,Canned,98.87,OUT049,Medium,Tier 1,Supermarket Type1,2197.14
6068,6.445,Low Fat,0.029667053,Baking Goods,94.4436,OUT013,High,Tier 3,Supermarket Type1,1134.5232
6069,8.895,Low Fat,0.0,Household,111.9544,OUT035,Small,Tier 2,Supermarket Type1,1565.9616
6070,16.7,Low Fat,0.022099982,Dairy,110.1886,OUT049,Medium,Tier 1,Supermarket Type1,1334.2632
6071,6.115,Regular,0.011372972,Frozen Foods,89.6488,OUT046,Small,Tier 1,Supermarket Type1,1267.6832
6072,11.3,Regular,0.091310237,Meat,96.9094,OUT010,Not Applicable,Tier 3,Grocery Store,190.4188
6073,9.3,Regular,0.033437991,Meat,153.2314,OUT046,Small,Tier 1,Supermarket Type1,2326.971
6074,7.725,Low Fat,0.029117482,Household,123.0414,OUT049,Medium,Tier 1,Supermarket Type1,1583.9382
6075,18.0,Low Fat,0.039071642,Snack Foods,145.3418,OUT049,Medium,Tier 1,Supermarket Type1,882.8508
6076,17.0,Low Fat,0.119362409,Frozen Foods,249.4434,OUT035,Small,Tier 2,Supermarket Type1,5960.2416
6077,12.857645184136183,Regular,0.094109236,Breakfast,102.9332,OUT027,Medium,Tier 3,Supermarket Type3,3691.1952
6078,12.8,Low Fat,0.02299122,Fruits and Vegetables,114.9492,OUT045,Not Applicable,Tier 2,Supermarket Type1,1737.738
6079,15.85,Regular,0.110010191,Frozen Foods,38.8506,OUT035,Small,Tier 2,Supermarket Type1,341.5554
6080,6.59,Low Fat,0.176748258,Fruits and Vegetables,82.7908,OUT010,Not Applicable,Tier 3,Grocery Store,83.8908
6081,6.11,Regular,0.0,Soft Drinks,43.0086,OUT049,Medium,Tier 1,Supermarket Type1,713.7376
6082,12.857645184136183,Low Fat,0.032463574,Health and Hygiene,139.9154,OUT027,Medium,Tier 3,Supermarket Type3,4963.539
6083,9.5,Regular,0.035222503,Fruits and Vegetables,170.1448,OUT045,Not Applicable,Tier 2,Supermarket Type1,1874.8928
6084,17.6,Low Fat,0.010055503,Snack Foods,163.7552,OUT049,Medium,Tier 1,Supermarket Type1,1787.0072
6085,20.0,Low Fat,0.034363029,Baking Goods,43.5086,OUT035,Small,Tier 2,Supermarket Type1,401.4774
6086,13.15,Regular,0.0,Fruits and Vegetables,171.9764,OUT017,Not Applicable,Tier 2,Supermarket Type1,2404.8696
6087,19.0,Low Fat,0.128349909,Snack Foods,106.5622,OUT045,Not Applicable,Tier 2,Supermarket Type1,1482.0708
6088,8.1,Low Fat,0.128760294,Fruits and Vegetables,213.7902,OUT017,Not Applicable,Tier 2,Supermarket Type1,5946.9256
6089,9.3,Low Fat,0.043964058,Hard Drinks,192.3846,OUT018,Medium,Tier 3,Supermarket Type2,4586.0304
6090,12.857645184136183,Low Fat,0.032470108,Frozen Foods,148.9392,OUT027,Medium,Tier 3,Supermarket Type3,3728.48
6091,13.5,Low Fat,0.094603404,Soft Drinks,187.0872,OUT018,Medium,Tier 3,Supermarket Type2,3214.4824
6092,7.725,Low Fat,0.047743195,Canned,248.3092,OUT013,High,Tier 3,Supermarket Type1,6474.2392
6093,12.857645184136183,Low Fat,0.0,Fruits and Vegetables,115.3492,OUT027,Medium,Tier 3,Supermarket Type3,3823.0236
6094,5.485,Low Fat,0.071557769,Health and Hygiene,165.7842,OUT010,Not Applicable,Tier 3,Grocery Store,165.7842
6095,13.15,Low Fat,0.155105614,Household,157.2604,OUT010,Not Applicable,Tier 3,Grocery Store,316.9208
6096,7.26,Low Fat,0.014505108,Meat,118.415,OUT017,Not Applicable,Tier 2,Supermarket Type1,1747.725
6097,10.5,Regular,0.093909644,Snack Foods,213.7244,OUT049,Medium,Tier 1,Supermarket Type1,4022.7636
6098,19.5,Regular,0.077157727,Soft Drinks,232.4958,OUT035,Small,Tier 2,Supermarket Type1,2804.3496
6099,12.857645184136183,Low Fat,0.094957079,Snack Foods,143.5154,OUT019,Small,Tier 1,Grocery Store,567.2616
6100,12.857645184136183,Low Fat,0.072486326,Canned,78.9986,OUT027,Medium,Tier 3,Supermarket Type3,2259.0594
6101,21.25,Low Fat,0.155694794,Snack Foods,177.637,OUT045,Not Applicable,Tier 2,Supermarket Type1,2999.429
6102,12.857645184136183,Low Fat,0.20914265,Meat,190.953,OUT019,Small,Tier 1,Grocery Store,379.506
6103,14.15,Low Fat,0.095298849,Soft Drinks,171.8106,OUT013,High,Tier 3,Supermarket Type1,3935.5438
6104,19.7,Low Fat,0.038736781,Hard Drinks,127.4362,OUT046,Small,Tier 1,Supermarket Type1,1510.0344
6105,12.857645184136183,Low Fat,0.044000492,Health and Hygiene,148.2734,OUT019,Small,Tier 1,Grocery Store,296.9468
6106,13.8,Regular,0.014720848,Canned,89.9172,OUT013,High,Tier 3,Supermarket Type1,1516.6924
6107,18.35,Low Fat,0.099090261,Fruits and Vegetables,94.0462,OUT035,Small,Tier 2,Supermarket Type1,555.2772
6108,11.3,Low Fat,0.047814463,Household,179.266,OUT045,Not Applicable,Tier 2,Supermarket Type1,5033.448
6109,8.35,Regular,0.127066966,Frozen Foods,76.5354,OUT049,Medium,Tier 1,Supermarket Type1,1655.1788
6110,12.65,Regular,0.076474728,Frozen Foods,191.8846,OUT017,Not Applicable,Tier 2,Supermarket Type1,1146.5076
6111,16.7,Regular,0.042860026,Dairy,120.3782,OUT017,Not Applicable,Tier 2,Supermarket Type1,1668.4948
6112,5.365,Regular,0.141033536,Seafood,173.6764,OUT017,Not Applicable,Tier 2,Supermarket Type1,858.882
6113,6.52,Low Fat,0.044607161,Canned,164.2842,OUT046,Small,Tier 1,Supermarket Type1,2818.3314
6114,14.0,Low Fat,0.041283361,Starchy Foods,182.4634,OUT035,Small,Tier 2,Supermarket Type1,5452.902
6115,6.575,Regular,0.075444922,Breads,146.0444,OUT013,High,Tier 3,Supermarket Type1,2612.5992
6116,15.35,Low Fat,0.035143024,Household,124.373,OUT035,Small,Tier 2,Supermarket Type1,2093.941
6117,6.985,Regular,0.13725257,Meat,183.7608,OUT013,High,Tier 3,Supermarket Type1,2940.1728
6118,10.8,Low Fat,0.041831008,Health and Hygiene,186.6214,OUT013,High,Tier 3,Supermarket Type1,2261.0568
6119,14.85,Low Fat,0.060967038,Household,254.3698,OUT035,Small,Tier 2,Supermarket Type1,4566.0564
6120,12.857645184136183,Regular,0.078943221,Baking Goods,152.7366,OUT027,Medium,Tier 3,Supermarket Type3,1813.6392
6121,14.85,Regular,0.053837561,Baking Goods,120.8072,OUT046,Small,Tier 1,Supermarket Type1,4287.752
6122,9.395,Low Fat,0.039928582,Others,83.2908,OUT013,High,Tier 3,Supermarket Type1,1258.362
6123,13.5,Low Fat,0.021617996,Fruits and Vegetables,179.6976,OUT017,Not Applicable,Tier 2,Supermarket Type1,1810.976
6124,18.0,Regular,0.143495952,Fruits and Vegetables,88.7514,OUT017,Not Applicable,Tier 2,Supermarket Type1,1062.6168
6125,12.857645184136183,Regular,0.157701958,Meat,158.7946,OUT027,Medium,Tier 3,Supermarket Type3,5522.811
6126,20.0,Low Fat,0.058719568,Health and Hygiene,111.0544,OUT018,Medium,Tier 3,Supermarket Type2,894.8352
6127,20.35,Low Fat,0.142618182,Snack Foods,123.2072,OUT017,Not Applicable,Tier 2,Supermarket Type1,1225.072
6128,8.785,Low Fat,0.020573334,Soft Drinks,156.4656,OUT035,Small,Tier 2,Supermarket Type1,2162.5184
6129,12.857645184136183,Low Fat,0.030208465,Health and Hygiene,35.4874,OUT027,Medium,Tier 3,Supermarket Type3,1693.7952
6130,7.1,Low Fat,0.110234793,Fruits and Vegetables,171.708,OUT045,Not Applicable,Tier 2,Supermarket Type1,3115.944
6131,14.85,Low Fat,0.093991286,Baking Goods,140.9812,OUT017,Not Applicable,Tier 2,Supermarket Type1,3277.0676
6132,11.3,Regular,0.067001825,Frozen Foods,259.1962,OUT018,Medium,Tier 3,Supermarket Type2,5438.9202
6133,20.25,Regular,0.076314907,Dairy,196.7794,OUT045,Not Applicable,Tier 2,Supermarket Type1,2731.1116
6134,12.857645184136183,Regular,0.022403117,Dairy,250.9092,OUT027,Medium,Tier 3,Supermarket Type3,8217.3036
6135,12.857645184136183,Low Fat,0.030944666,Snack Foods,186.6582,OUT027,Medium,Tier 3,Supermarket Type3,3715.164
6136,5.48,Low Fat,0.02528802,Frozen Foods,83.325,OUT010,Not Applicable,Tier 3,Grocery Store,416.125
6137,11.0,Regular,0.057058545,Fruits and Vegetables,241.7512,OUT046,Small,Tier 1,Supermarket Type1,3635.268
6138,14.1,Low Fat,0.0,Dairy,231.9668,OUT049,Medium,Tier 1,Supermarket Type1,1842.9344
6139,12.857645184136183,Low Fat,0.05486977,Others,40.548,OUT019,Small,Tier 1,Grocery Store,39.948
6140,6.61,Regular,0.029006239,Snack Foods,186.0898,OUT035,Small,Tier 2,Supermarket Type1,2619.2572
6141,5.94,Low Fat,0.034880143,Canned,177.9344,OUT035,Small,Tier 2,Supermarket Type1,4460.86
6142,7.975,Low Fat,0.014713909,Baking Goods,83.125,OUT017,Not Applicable,Tier 2,Supermarket Type1,2579.975
6143,12.65,Low Fat,0.047237246,Others,112.5202,OUT046,Small,Tier 1,Supermarket Type1,787.6414
6144,11.15,Low Fat,0.032306341,Health and Hygiene,166.3526,OUT049,Medium,Tier 1,Supermarket Type1,986.7156
6145,6.825,Low Fat,0.100171568,Health and Hygiene,262.7226,OUT010,Not Applicable,Tier 3,Grocery Store,264.3226
6146,8.18,Low Fat,0.013130031,Household,142.6154,OUT046,Small,Tier 1,Supermarket Type1,709.077
6147,17.6,Low Fat,0.010096684,Snack Foods,160.4552,OUT017,Not Applicable,Tier 2,Supermarket Type1,2599.2832
6148,15.75,Low Fat,0.055015935,Baking Goods,194.3452,OUT049,Medium,Tier 1,Supermarket Type1,2740.4328
6149,12.15,Low Fat,0.015460726,Frozen Foods,211.8928,OUT046,Small,Tier 1,Supermarket Type1,5890.9984
6150,9.3,Regular,0.02346559,Snack Foods,197.6084,OUT010,Not Applicable,Tier 3,Grocery Store,595.2252
6151,13.5,Regular,0.017932223,Snack Foods,78.796,OUT018,Medium,Tier 3,Supermarket Type2,239.688
6152,9.695,Regular,0.047420609,Frozen Foods,246.0144,OUT035,Small,Tier 2,Supermarket Type1,4165.2448
6153,12.857645184136183,Regular,0.062547321,Baking Goods,88.383,OUT027,Medium,Tier 3,Supermarket Type3,2067.309
6154,20.5,Regular,0.112410046,Fruits and Vegetables,192.2478,OUT046,Small,Tier 1,Supermarket Type1,3874.956
6155,14.85,Regular,0.019511288,Dairy,262.591,OUT046,Small,Tier 1,Supermarket Type1,4996.829
6156,13.0,Low Fat,0.041789718,Household,256.1014,OUT013,High,Tier 3,Supermarket Type1,2550.014
6157,7.075,Low Fat,0.022548195,Frozen Foods,95.7068,OUT013,High,Tier 3,Supermarket Type1,583.2408
6158,17.85,Regular,0.046599684,Fruits and Vegetables,125.1388,OUT035,Small,Tier 2,Supermarket Type1,1981.4208
6159,10.6,Low Fat,0.095064731,Dairy,232.4642,OUT010,Not Applicable,Tier 3,Grocery Store,697.0926
6160,9.695,Regular,0.029283081,Canned,175.137,OUT018,Medium,Tier 3,Supermarket Type2,3705.177
6161,12.65,Low Fat,0.042383069,Household,108.0938,OUT018,Medium,Tier 3,Supermarket Type2,1607.907
6162,5.945,Low Fat,0.155706798,Household,127.9652,OUT010,Not Applicable,Tier 3,Grocery Store,645.826
6163,17.5,Low Fat,0.016767995,Meat,141.418,OUT045,Not Applicable,Tier 2,Supermarket Type1,1957.452
6164,7.39,Low Fat,0.120961347,Others,143.847,OUT017,Not Applicable,Tier 2,Supermarket Type1,4866.998
6165,9.8,Low Fat,0.178622919,Fruits and Vegetables,177.937,OUT010,Not Applicable,Tier 3,Grocery Store,176.437
6166,11.8,Regular,0.02633607,Canned,40.6138,OUT013,High,Tier 3,Supermarket Type1,406.138
6167,8.895,Low Fat,0.126287542,Hard Drinks,235.5616,OUT010,Not Applicable,Tier 3,Grocery Store,468.7232
6168,11.8,Low Fat,0.11350542,Soft Drinks,186.8924,OUT049,Medium,Tier 1,Supermarket Type1,2961.4784
6169,12.857645184136183,Regular,0.094201477,Meat,213.356,OUT027,Medium,Tier 3,Supermarket Type3,6817.792
6170,17.25,Regular,0.125224466,Breakfast,41.248,OUT046,Small,Tier 1,Supermarket Type1,679.116
6171,11.35,Regular,0.005561798,Fruits and Vegetables,168.379,OUT017,Not Applicable,Tier 2,Supermarket Type1,3225.801
6172,19.25,Low Fat,0.101980245,Dairy,54.3956,OUT045,Not Applicable,Tier 2,Supermarket Type1,873.5296
6173,19.7,Regular,0.081193712,Baking Goods,198.411,OUT017,Not Applicable,Tier 2,Supermarket Type1,2553.343
6174,14.0,Low Fat,0.024369007,Household,40.2454,OUT049,Medium,Tier 1,Supermarket Type1,922.7988
6175,8.355,Low Fat,0.188619537,Canned,146.4418,OUT017,Not Applicable,Tier 2,Supermarket Type1,3089.9778
6176,15.1,Regular,0.094037291,Fruits and Vegetables,62.3194,OUT049,Medium,Tier 1,Supermarket Type1,495.3552
6177,12.1,Low Fat,0.030188505,Canned,77.367,OUT045,Not Applicable,Tier 2,Supermarket Type1,612.536
6178,8.185,Low Fat,0.046578409,Fruits and Vegetables,48.6692,OUT045,Not Applicable,Tier 2,Supermarket Type1,1182.4608
6179,12.857645184136183,Regular,0.223985293,Soft Drinks,186.2924,OUT019,Small,Tier 1,Grocery Store,555.2772
6180,15.5,Regular,0.085763562,Frozen Foods,49.0692,OUT013,High,Tier 3,Supermarket Type1,295.6152
6181,14.0,Regular,0.105145451,Frozen Foods,144.2812,OUT046,Small,Tier 1,Supermarket Type1,4844.3608
6182,18.0,Low Fat,0.019382568,Health and Hygiene,129.3994,OUT035,Small,Tier 2,Supermarket Type1,3340.9844
6183,9.6,Low Fat,0.0,Soft Drinks,166.5158,OUT049,Medium,Tier 1,Supermarket Type1,3509.4318
6184,12.857645184136183,Low Fat,0.093002339,Fruits and Vegetables,177.7712,OUT027,Medium,Tier 3,Supermarket Type3,4921.5936
6185,9.6,Low Fat,0.035549527,Snack Foods,244.117,OUT013,High,Tier 3,Supermarket Type1,5346.374
6186,12.857645184136183,Low Fat,0.054720642,Frozen Foods,107.8254,OUT027,Medium,Tier 3,Supermarket Type3,2387.5588
6187,16.7,Regular,0.052708138,Frozen Foods,114.7176,OUT017,Not Applicable,Tier 2,Supermarket Type1,2404.8696
6188,9.3,Low Fat,0.089144149,Canned,144.9786,OUT049,Medium,Tier 1,Supermarket Type1,1011.3502
6189,8.1,Low Fat,0.128011859,Fruits and Vegetables,210.9902,OUT035,Small,Tier 2,Supermarket Type1,6371.706
6190,19.1,Low Fat,0.178272728,Household,172.4422,OUT017,Not Applicable,Tier 2,Supermarket Type1,1551.9798
6191,8.88,Low Fat,0.099024124,Household,208.527,OUT018,Medium,Tier 3,Supermarket Type2,3145.905
6192,6.825,Regular,0.046898544,Canned,153.7998,OUT017,Not Applicable,Tier 2,Supermarket Type1,922.7988
6193,11.5,Regular,0.041994624,Frozen Foods,194.782,OUT035,Small,Tier 2,Supermarket Type1,3475.476
6194,7.075,Low Fat,0.022694623,Frozen Foods,98.8068,OUT017,Not Applicable,Tier 2,Supermarket Type1,2527.3768
6195,20.7,Low Fat,0.039467795,Household,151.7366,OUT017,Not Applicable,Tier 2,Supermarket Type1,604.5464
6196,7.895,Regular,0.061270647,Breakfast,56.7588,OUT049,Medium,Tier 1,Supermarket Type1,343.5528
6197,6.86,Low Fat,0.036686158,Household,229.601,OUT018,Medium,Tier 3,Supermarket Type2,2526.711
6198,9.6,Regular,0.014200671,Snack Foods,187.1872,OUT013,High,Tier 3,Supermarket Type1,3214.4824
6199,12.1,Low Fat,0.079806266,Household,172.1106,OUT046,Small,Tier 1,Supermarket Type1,3422.212
6200,11.1,Low Fat,0.059797172,Fruits and Vegetables,151.8366,OUT013,High,Tier 3,Supermarket Type1,1057.9562
6201,9.5,Low Fat,0.0,Hard Drinks,190.9872,OUT045,Not Applicable,Tier 2,Supermarket Type1,3025.3952
6202,21.0,Low Fat,0.049381666,Snack Foods,193.0478,OUT049,Medium,Tier 1,Supermarket Type1,1549.9824
6203,5.46,Regular,0.107057186,Fruits and Vegetables,144.9786,OUT046,Small,Tier 1,Supermarket Type1,2022.7004
6204,12.857645184136183,Regular,0.109274313,Fruits and Vegetables,225.3062,OUT019,Small,Tier 1,Grocery Store,677.1186
6205,17.6,Low Fat,0.018889593,Health and Hygiene,236.259,OUT013,High,Tier 3,Supermarket Type1,4727.18
6206,20.35,Low Fat,0.021369722,Household,75.8328,OUT045,Not Applicable,Tier 2,Supermarket Type1,154.4656
6207,7.39,Low Fat,0.092927148,Household,249.5066,OUT049,Medium,Tier 1,Supermarket Type1,4267.1122
6208,12.857645184136183,Regular,0.113139486,Starchy Foods,92.9804,OUT019,Small,Tier 1,Grocery Store,183.7608
6209,9.195,Regular,0.117387066,Snack Foods,160.2578,OUT013,High,Tier 3,Supermarket Type1,4492.8184
6210,17.1,Low Fat,0.038730229,Household,166.2842,OUT035,Small,Tier 2,Supermarket Type1,4807.7418
6211,13.0,Regular,0.030211742,Canned,59.322,OUT018,Medium,Tier 3,Supermarket Type2,539.298
6212,15.5,Low Fat,0.032924463,Baking Goods,107.2938,OUT049,Medium,Tier 1,Supermarket Type1,2143.876
6213,8.695,Low Fat,0.120022543,Household,94.8094,OUT018,Medium,Tier 3,Supermarket Type2,1428.141
6214,12.857645184136183,Regular,0.037388493,Snack Foods,107.8254,OUT027,Medium,Tier 3,Supermarket Type3,1410.8302
6215,7.5,Low Fat,0.096413261,Household,55.3588,OUT046,Small,Tier 1,Supermarket Type1,1030.6584
6216,7.485,Low Fat,0.069405301,Snack Foods,112.1228,OUT018,Medium,Tier 3,Supermarket Type2,1105.228
6217,9.8,Low Fat,0.090649107,Others,194.3478,OUT045,Not Applicable,Tier 2,Supermarket Type1,4649.9472
6218,11.395,Low Fat,0.021649904,Health and Hygiene,150.8708,OUT045,Not Applicable,Tier 2,Supermarket Type1,4363.6532
6219,20.7,Low Fat,0.02689477,Household,76.7354,OUT035,Small,Tier 2,Supermarket Type1,2482.7682
6220,16.2,Regular,0.016679232,Frozen Foods,96.3726,OUT049,Medium,Tier 1,Supermarket Type1,2740.4328
6221,12.857645184136183,Regular,0.00978492,Starchy Foods,225.9062,OUT019,Small,Tier 1,Grocery Store,451.4124
6222,13.15,Low Fat,0.056429024,Soft Drinks,144.2812,OUT046,Small,Tier 1,Supermarket Type1,1282.3308
6223,21.25,Low Fat,0.009998763,Meat,182.3608,OUT046,Small,Tier 1,Supermarket Type1,551.2824
